ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao
2023,4216800,Municipal,76.5,77,77.52,78.03,78.54,79.03,79.52,80,4,85
2023,3168200,Municipal,76.5,77,77.52,78.03,78.54,79.03,79.52,80,4,85
2024,2209757,Municipal,60.71,77,77.52,78.03,78.54,79.03,79.52,80,3,100
2023,4310207,Municipal,76.5,77,77.52,78.03,78.54,79.03,79.52,80,4,92.16
2023,2209757,Municipal,76.5,77,77.52,78.03,78.54,79.03,79.52,80,4,100
2024,3165560,Municipal,84.62,77,77.52,78.03,78.54,79.03,79.52,80,5,100
2024,4310207,Municipal,61.9,77,77.52,78.03,78.54,79.03,79.52,80,3,92.97
2024,3168200,Municipal,100,77,77.52,78.03,78.54,79.03,79.52,80,5,84.62
2023,4312138,Municipal,76.5,77.01,77.53,78.04,78.54,79.04,79.52,80,4,86.84
2024,4312138,Municipal,38.7,77.01,77.53,78.04,78.54,79.04,79.52,80,0,90.32
2023,4318424,Municipal,76.5,77.05,77.56,78.07,78.56,79.05,79.53,80,4,93.94
2024,4318424,Municipal,70.3,77.05,77.56,78.07,78.56,79.05,79.53,80,4,94.87
2023,4128401,Municipal,76.6,77.07,77.58,78.08,78.57,79.05,79.53,80,4,86.67
2023,3140530,Municipal,76.6,77.07,77.58,78.08,78.57,79.05,79.53,80,4,91.84
2024,3140530,Municipal,83.69,77.07,77.58,78.08,78.57,79.05,79.53,80,5,91.18
2024,4128401,Municipal,66.07,77.07,77.58,78.08,78.57,79.05,79.53,80,3,90.28
2024,3161304,Municipal,73.5,77.07,77.58,78.08,78.57,79.05,79.53,80,4,87.01
2023,3161304,Municipal,76.6,77.07,77.58,78.08,78.57,79.05,79.53,80,4,83.08
2023,5218706,Municipal,76.6,77.08,77.58,78.08,78.57,79.06,79.53,80,4,88.64
2024,5218706,Municipal,100,77.08,77.58,78.08,78.57,79.06,79.53,80,5,98.25
2024,3171105,Municipal,77.09,,77.6,78.1,78.59,79.07,79.54,80,4,89.47
2023,3171105,Municipal,,,77.6,78.1,78.59,79.07,79.54,80,,
2023,5204409,Municipal,76.6,77.1,77.6,78.1,78.59,79.07,79.54,80,4,76.97
2024,5204409,Municipal,84.82,77.1,77.6,78.1,78.59,79.07,79.54,80,5,90.85
2023,3514205,Municipal,76.6,77.13,77.62,78.12,78.6,79.07,79.54,80,4,93.94
2024,3514205,Municipal,65.38,77.13,77.62,78.12,78.6,79.07,79.54,80,3,100
2024,4120333,Municipal,73.85,77.14,77.64,78.13,78.61,79.08,79.54,80,4,92.98
2023,4120333,Municipal,76.6,77.14,77.64,78.13,78.61,79.08,79.54,80,4,88.1
2024,5207352,Municipal,90.91,77.15,77.65,78.13,78.61,79.08,79.54,80,5,100
2023,5207352,Municipal,76.7,77.15,77.65,78.13,78.61,79.08,79.54,80,4,90.38
2024,4318440,Municipal,66.7,77.17,77.66,78.14,78.62,79.09,79.55,80,3,94.74
2023,4318440,Municipal,76.7,77.17,77.66,78.14,78.62,79.09,79.55,80,4,88.24
2023,3201001,Municipal,76.7,77.19,77.67,78.15,78.63,79.09,79.55,80,4,94.86
2024,3201001,Municipal,84.92,77.19,77.67,78.15,78.63,79.09,79.55,80,5,97.22
2024,3123304,Municipal,95.99,77.19,77.68,78.16,78.63,79.09,79.55,80,5,87.72
2023,3123304,Municipal,76.7,77.19,77.68,78.16,78.63,79.09,79.55,80,4,90
2024,5000252,Municipal,63.77,77.19,77.68,78.16,78.63,79.09,79.55,80,3,100
2023,5000252,Municipal,76.7,77.19,77.68,78.16,78.63,79.09,79.55,80,4,91.07
2023,5211305,Municipal,76.7,77.21,77.69,78.17,78.64,79.1,79.55,80,4,84.27
2024,5211305,Municipal,83.26,77.21,77.69,78.17,78.64,79.1,79.55,80,5,97.3
2024,3162559,Municipal,71.72,77.22,77.7,78.18,78.64,79.1,79.55,80,4,95
2023,3162559,Municipal,76.7,77.22,77.7,78.18,78.64,79.1,79.55,80,4,94.94
2023,3108552,Municipal,76.7,77.23,77.71,78.18,78.65,79.1,79.56,80,4,96.69
2023,3536257,Municipal,76.7,77.23,77.71,78.18,78.65,79.1,79.56,80,4,97.92
2024,3108552,Municipal,76.71,77.23,77.71,78.18,78.65,79.1,79.56,80,4,91.56
2024,3536257,Municipal,90.72,77.23,77.71,78.18,78.65,79.1,79.56,80,5,96.97
2023,4121109,Municipal,76.8,77.24,77.71,78.19,78.65,79.11,79.56,80,4,90.14
2024,4121109,Municipal,74.15,77.24,77.71,78.19,78.65,79.11,79.56,80,4,86.54
2024,2112605,Municipal,38.63,77.24,77.72,78.19,78.65,79.11,79.56,80,0,93.58
2023,2107902,Municipal,76.8,77.24,77.72,78.19,78.65,79.11,79.56,80,4,96.41
2024,2107902,Municipal,58.43,77.24,77.72,78.19,78.65,79.11,79.56,80,2,93.93
2023,2112605,Municipal,76.8,77.24,77.72,78.19,78.65,79.11,79.56,80,4,91.44
2023,3514601,Municipal,76.8,77.25,77.73,78.2,78.66,79.11,79.56,80,4,89.29
2023,5106703,Municipal,76.8,77.25,77.73,78.2,78.66,79.11,79.56,80,4,81.82
2024,3514601,Municipal,64.5,77.25,77.73,78.2,78.66,79.11,79.56,80,3,90.62
2024,5106703,Municipal,96.88,77.25,77.73,78.2,78.66,79.11,79.56,80,5,100
2023,4106407,Municipal,76.8,77.26,77.74,78.2,78.66,79.12,79.56,80,4,87.85
2024,4106407,Municipal,73.21,77.26,77.74,78.2,78.66,79.12,79.56,80,4,88.18
2023,2610202,Municipal,76.8,77.3,77.76,78.22,78.68,79.13,79.57,80,4,97.9
2023,3140407,Municipal,76.8,77.3,77.76,78.22,78.68,79.13,79.57,80,4,97.06
2024,3140407,Municipal,84.57,77.3,77.76,78.22,78.68,79.13,79.57,80,5,96.3
2024,2610202,Municipal,94.53,77.3,77.76,78.22,78.68,79.13,79.57,80,5,99.16
2023,3535705,Municipal,76.8,77.31,77.78,78.24,78.69,79.13,79.57,80,4,93.33
2024,5207808,Municipal,70.8,77.31,77.78,78.24,78.69,79.13,79.57,80,4,94.38
2023,4102752,Municipal,76.8,77.31,77.78,78.24,78.69,79.13,79.57,80,4,100
2023,5207808,Municipal,76.8,77.31,77.78,78.24,78.69,79.13,79.57,80,4,91.01
2024,3535705,Municipal,87.14,77.31,77.78,78.24,78.69,79.13,79.57,80,5,88.46
2024,4102752,Municipal,88.13,77.31,77.78,78.24,78.69,79.13,79.57,80,5,91.11
2023,4306734,Municipal,76.9,77.35,77.8,78.26,78.7,79.14,79.57,80,4,95.92
2024,4306734,Municipal,63.3,77.35,77.8,78.26,78.7,79.14,79.57,80,3,95.35
2024,5219258,Municipal,92.78,77.35,77.81,78.26,78.71,79.14,79.58,80,5,90.54
2023,5219258,Municipal,76.9,77.35,77.81,78.26,78.71,79.14,79.58,80,4,91.57
2024,3147956,Municipal,97.25,77.38,77.83,78.28,78.72,79.15,79.58,80,5,97.5
2024,4306924,Municipal,41.2,77.38,77.83,78.28,78.72,79.15,79.58,80,1,100
2023,4306924,Municipal,76.9,77.38,77.83,78.28,78.72,79.15,79.58,80,4,92.86
2023,3147956,Municipal,76.9,77.38,77.83,78.28,78.72,79.15,79.58,80,4,100
2024,3116704,Municipal,83.5,77.38,77.83,78.28,78.72,79.15,79.58,80,5,96.25
2023,3116704,Municipal,76.9,77.38,77.83,78.28,78.72,79.15,79.58,80,4,98.77
2024,3114501,Municipal,81.68,77.39,77.84,78.28,78.72,79.16,79.58,80,5,94.41
2023,2106201,Municipal,76.9,77.39,77.84,78.28,78.72,79.16,79.58,80,4,93.1
2024,3129103,Municipal,86.09,77.39,77.84,78.28,78.72,79.16,79.58,80,5,93.48
2023,3114501,Municipal,76.9,77.39,77.84,78.28,78.72,79.16,79.58,80,4,96.05
2024,2106201,Municipal,84.97,77.39,77.84,78.28,78.72,79.16,79.58,80,5,94.17
2023,3129103,Municipal,76.9,77.39,77.84,78.28,78.72,79.16,79.58,80,4,92.73
2024,3526001,Municipal,80.44,77.4,77.85,78.29,78.73,79.16,79.58,80,5,95.98
2023,3526001,Municipal,76.9,77.4,77.85,78.29,78.73,79.16,79.58,80,4,95.83
2024,3114709,Municipal,100,77.41,77.86,78.3,78.74,79.16,79.58,80,5,93.55
2023,3114709,Municipal,77,77.41,77.86,78.3,78.74,79.16,79.58,80,4,100
2023,3163904,Municipal,77,77.42,77.87,78.31,78.74,79.17,79.59,80,4,100
2024,3163904,Municipal,97.05,77.42,77.87,78.31,78.74,79.17,79.59,80,5,92.11
2023,4112108,Municipal,77,77.44,77.88,78.32,78.75,79.17,79.59,80,4,92.54
2024,4112108,Municipal,68.64,77.44,77.88,78.32,78.75,79.17,79.59,80,3,90.2
2023,3155702,Municipal,77,77.46,77.9,78.33,78.76,79.18,79.59,80,4,74.07
2024,3155702,Municipal,76.96,77.46,77.9,78.33,78.76,79.18,79.59,80,4,94.74
2024,4121307,Municipal,86.02,77.46,77.9,78.33,78.76,79.18,79.59,80,5,90.74
2023,4121307,Municipal,77,77.46,77.9,78.33,78.76,79.18,79.59,80,4,77.27
2024,4116000,Municipal,51.38,77.49,77.92,78.35,78.77,79.19,79.6,80,2,90.62
2023,4116000,Municipal,77.1,77.49,77.92,78.35,78.77,79.19,79.6,80,4,97.44
2024,3521309,Municipal,63.8,77.52,77.95,78.37,78.79,79.2,79.6,80,3,96.62
2023,3521309,Municipal,77.1,77.52,77.95,78.37,78.79,79.2,79.6,80,4,86.16
2023,3527009,Municipal,77.1,77.54,77.96,78.38,78.8,79.2,79.6,80,4,97.4
2023,2615904,Municipal,77.1,77.54,77.96,78.38,78.8,79.2,79.6,80,4,92.96
2024,2615904,Municipal,82.52,77.54,77.96,78.38,78.8,79.2,79.6,80,5,98
2024,3527009,Municipal,61.13,77.54,77.96,78.38,78.8,79.2,79.6,80,3,91.67
2024,2203404,Municipal,76.45,77.56,77.98,78.39,78.8,79.21,79.61,80,4,97.33
2023,2203404,Municipal,77.1,77.56,77.98,78.39,78.8,79.21,79.61,80,4,95.65
2023,4319406,Municipal,77.1,77.57,77.99,78.4,78.81,79.21,79.61,80,4,94.44
2024,4317756,Municipal,77.2,77.57,77.99,78.4,78.81,79.21,79.61,80,4,95.65
2024,4322806,Municipal,57,77.57,77.99,78.4,78.81,79.21,79.61,80,2,91.56
2024,4319406,Municipal,61.6,77.57,77.99,78.4,78.81,79.21,79.61,80,3,86.36
2023,4317756,Municipal,77.1,77.57,77.99,78.4,78.81,79.21,79.61,80,4,93.55
2023,4322806,Municipal,77.1,77.57,77.99,78.4,78.81,79.21,79.61,80,4,84.36
2023,5108956,Municipal,77.2,77.58,78,78.41,78.82,79.22,79.61,80,4,94.04
2024,5108956,Municipal,92.37,77.58,78,78.41,78.82,79.22,79.61,80,5,88.16
2023,5211701,Municipal,77.2,77.61,78.02,78.43,78.83,79.22,79.62,80,4,96.83
2024,5211701,Municipal,80.25,77.61,78.02,78.43,78.83,79.22,79.62,80,5,96.83
2023,3139201,Municipal,77.2,77.62,78.03,78.44,78.84,79.23,79.62,80,4,96.23
2024,3139201,Municipal,77.47,77.62,78.03,78.44,78.84,79.23,79.62,80,4,96.88
2023,3305901,Municipal,77.2,77.65,78.06,78.45,78.85,79.24,79.62,80,4,93.85
2024,3305901,Municipal,79.23,77.65,78.06,78.45,78.85,79.24,79.62,80,4,83.56
2024,3111101,Municipal,75.03,77.67,78.07,78.47,78.86,79.24,79.62,80,4,89.55
2023,3111101,Municipal,77.3,77.67,78.07,78.47,78.86,79.24,79.62,80,4,89.73
2024,5201603,Municipal,93.21,77.68,78.08,78.47,78.86,79.25,79.63,80,5,95.83
2023,5201603,Municipal,77.3,77.68,78.08,78.47,78.86,79.25,79.63,80,4,88
2023,3204104,Municipal,77.3,77.69,78.09,78.48,78.87,79.25,79.63,80,4,89.58
2024,3204104,Municipal,82.38,77.69,78.09,78.48,78.87,79.25,79.63,80,5,94.98
2024,1302108,Municipal,91.93,77.7,78.1,78.49,78.87,79.25,79.63,80,5,80.21
2023,1302108,Municipal,77.3,77.7,78.1,78.49,78.87,79.25,79.63,80,4,74.49
2023,4313003,Municipal,77.3,77.71,78.1,78.49,78.88,79.26,79.63,80,4,94.29
2023,4127007,Municipal,77.3,77.71,78.1,78.49,78.88,79.26,79.63,80,4,95.17
2024,4127007,Municipal,88.2,77.71,78.1,78.49,78.88,79.26,79.63,80,5,95.1
2024,4313003,Municipal,94.4,77.71,78.1,78.49,78.88,79.26,79.63,80,5,90
2024,4317608,Municipal,61.7,77.72,78.11,78.5,78.88,79.26,79.63,80,3,90.67
2023,4317608,Municipal,77.3,77.72,78.11,78.5,78.88,79.26,79.63,80,4,94.04
2023,4107801,Municipal,77.3,77.73,78.12,78.51,78.89,79.26,79.63,80,4,89.29
2023,4303905,Municipal,77.3,77.73,78.12,78.51,78.89,79.26,79.63,80,4,89.91
2024,4319802,Municipal,45.7,77.73,78.12,78.5,78.89,79.26,79.63,80,1,88.06
2024,4303905,Municipal,45.4,77.73,78.12,78.51,78.89,79.26,79.63,80,1,87.46
2023,4319802,Municipal,77.3,77.73,78.12,78.5,78.89,79.26,79.63,80,4,89.47
2024,4107801,Municipal,85.2,77.73,78.12,78.51,78.89,79.26,79.63,80,5,87.1
2024,4204152,Municipal,75.67,77.74,78.13,78.52,78.89,79.27,79.64,80,4,91.84
2024,3200169,Municipal,81.68,77.74,78.13,78.52,78.89,79.27,79.64,80,5,93.83
2023,3200169,Municipal,77.4,77.74,78.13,78.52,78.89,79.27,79.64,80,4,89.94
2023,4204152,Municipal,77.4,77.74,78.13,78.52,78.89,79.27,79.64,80,4,92.86
2024,3163201,Municipal,86.26,77.75,78.14,78.52,78.9,79.27,79.64,80,5,92.59
2023,3163201,Municipal,77.4,77.75,78.14,78.52,78.9,79.27,79.64,80,4,89.8
2024,3153400,Municipal,78.27,77.76,78.15,78.53,78.9,79.27,79.64,80,4,90.48
2023,3153400,Municipal,77.4,77.76,78.15,78.53,78.9,79.27,79.64,80,4,89.66
2023,4111308,Municipal,77.4,77.77,78.15,78.53,78.91,79.28,79.64,80,4,89.74
2024,4111308,Municipal,40.32,77.77,78.15,78.53,78.91,79.28,79.64,80,1,85.11
2024,4302105,Municipal,50.8,77.77,78.15,78.53,78.91,79.28,79.64,80,2,84.27
2023,4302105,Municipal,77.4,77.77,78.15,78.53,78.91,79.28,79.64,80,4,85.59
2024,4310801,Municipal,56.9,77.79,78.17,78.54,78.91,79.28,79.64,80,2,91.5
2024,5205703,Municipal,100,77.79,78.17,78.54,78.91,79.28,79.64,80,5,100
2023,5205703,Municipal,77.4,77.79,78.17,78.54,78.91,79.28,79.64,80,4,95.65
2023,4310801,Municipal,77.4,77.79,78.17,78.54,78.91,79.28,79.64,80,4,93.31
2023,2107308,Municipal,77.4,77.81,78.19,78.56,78.93,79.29,79.65,80,4,88.57
2024,2107308,Municipal,51.24,77.81,78.19,78.56,78.93,79.29,79.65,80,2,92.16
2024,3201704,Municipal,84.19,77.84,78.21,78.58,78.94,79.3,79.65,80,5,99.35
2023,3201704,Municipal,77.5,77.84,78.21,78.58,78.94,79.3,79.65,80,4,95.73
2024,1100940,Municipal,67.6,77.84,78.22,78.58,78.94,79.3,79.65,80,3,89.97
2023,1100940,Municipal,77.5,77.84,78.22,78.58,78.94,79.3,79.65,80,4,92.5
2024,4117057,Municipal,68.33,77.85,78.22,78.59,78.95,79.3,79.65,80,3,93.98
2023,4117057,Municipal,77.5,77.85,78.22,78.59,78.95,79.3,79.65,80,4,88.1
2024,4200804,Municipal,91.81,77.89,78.25,78.61,78.96,79.31,79.66,80,5,82.46
2023,4200804,Municipal,77.5,77.89,78.25,78.61,78.96,79.31,79.66,80,4,91.3
2023,2611408,Municipal,77.5,77.9,78.26,78.61,78.97,79.32,79.66,80,4,89.87
2023,3116209,Municipal,77.5,77.9,78.26,78.61,78.97,79.32,79.66,80,4,90.57
2023,5218904,Municipal,77.5,77.9,78.26,78.61,78.97,79.32,79.66,80,4,92.46
2024,3116209,Municipal,76.01,77.9,78.26,78.61,78.97,79.32,79.66,80,4,86.79
2024,2611408,Municipal,50.41,77.9,78.26,78.61,78.97,79.32,79.66,80,2,97.65
2024,5218904,Municipal,87.69,77.9,78.26,78.61,78.97,79.32,79.66,80,5,92.38
2023,3112505,Municipal,,,78.27,78.63,78.98,79.32,79.66,80,,
2024,3112505,Municipal,77.92,,78.27,78.63,78.98,79.32,79.66,80,4,89.43
2024,4118600,Municipal,74.56,77.91,78.27,78.63,78.98,79.32,79.66,80,4,89.06
2023,4118600,Municipal,77.6,77.91,78.27,78.63,78.98,79.32,79.66,80,4,90.59
2024,2201606,Municipal,68.49,77.94,78.29,78.64,78.99,79.33,79.67,80,3,95.69
2023,2201606,Municipal,77.6,77.94,78.29,78.64,78.99,79.33,79.67,80,4,89.87
2023,1720853,Municipal,77.6,77.95,78.3,78.65,78.99,79.33,79.67,80,4,75.68
2024,1720853,Municipal,58.97,77.95,78.3,78.65,78.99,79.33,79.67,80,2,96.67
2023,4104303,Municipal,77.6,77.95,78.3,78.65,78.99,79.33,79.67,80,4,88.41
2024,4104303,Municipal,76.77,77.95,78.3,78.65,78.99,79.33,79.67,80,4,87.48
2024,5216452,Municipal,77.78,77.97,78.32,78.66,79,79.34,79.67,80,4,100
2023,5216452,Municipal,77.6,77.97,78.32,78.66,79,79.34,79.67,80,4,96.15
2023,2302909,Municipal,77.6,77.99,78.33,78.68,79.01,79.35,79.67,80,4,98.03
2024,2302909,Municipal,87.35,77.99,78.33,78.68,79.01,79.35,79.67,80,5,96.13
2023,2206720,Municipal,77.7,78,78.34,78.68,79.02,79.35,79.68,80,4,93.68
2024,2206720,Municipal,52.15,78,78.34,78.68,79.02,79.35,79.68,80,2,96.97
2024,5212303,Municipal,75.41,78.01,78.35,78.69,79.02,79.35,79.68,80,4,91.75
2024,4117107,Municipal,74.05,78.01,78.35,78.69,79.02,79.35,79.68,80,4,89.87
2023,4117107,Municipal,77.7,78.01,78.35,78.69,79.02,79.35,79.68,80,4,87.5
2023,5212303,Municipal,77.7,78.01,78.35,78.69,79.02,79.35,79.68,80,4,82.56
2024,2607752,Municipal,82.95,78.03,78.37,78.7,79.03,79.36,79.68,80,5,97.51
2023,2607752,Municipal,77.7,78.03,78.37,78.7,79.03,79.36,79.68,80,4,96.38
2023,2310605,Municipal,77.7,78.04,78.38,78.71,79.04,79.36,79.68,80,4,90.63
2024,2310605,Municipal,63.67,78.04,78.38,78.71,79.04,79.36,79.68,80,3,96.72
2023,4317806,Municipal,77.7,78.05,78.38,78.71,79.04,79.36,79.68,80,4,90.53
2024,4317806,Municipal,69.9,78.05,78.38,78.71,79.04,79.36,79.68,80,3,96.43
2024,3542404,Municipal,61.09,78.07,78.4,78.72,79.05,79.37,79.69,80,3,92.39
2024,4319307,Municipal,61.1,78.07,78.4,78.72,79.05,79.37,79.69,80,3,89.47
2023,3542404,Municipal,77.7,78.07,78.4,78.72,79.05,79.37,79.69,80,4,90.8
2023,4319307,Municipal,77.7,78.07,78.4,78.72,79.05,79.37,79.69,80,4,95
2023,4127502,Municipal,77.8,78.09,78.42,78.74,79.06,79.38,79.69,80,4,84.83
2024,4127502,Municipal,77.79,78.09,78.42,78.74,79.06,79.38,79.69,80,4,89.68
2024,4306130,Municipal,64.3,78.11,78.43,78.75,79.07,79.38,79.69,80,3,100
2023,4306130,Municipal,77.8,78.11,78.43,78.75,79.07,79.38,79.69,80,4,94.74
2023,3132800,Municipal,77.8,78.11,78.43,78.75,79.07,79.38,79.69,80,4,81.82
2024,3132800,Municipal,83.33,78.11,78.43,78.75,79.07,79.38,79.69,80,5,85.71
2024,4117222,Municipal,72.16,78.12,78.45,78.76,79.08,79.39,79.7,80,4,88.54
2023,4117222,Municipal,77.8,78.12,78.45,78.76,79.08,79.39,79.7,80,4,87.84
2024,2504405,Municipal,96.17,78.15,78.47,78.78,79.09,79.4,79.7,80,5,97.74
2023,2504405,Municipal,77.8,78.15,78.47,78.78,79.09,79.4,79.7,80,4,100
2024,2512903,Municipal,60.02,78.16,78.47,78.79,79.09,79.4,79.7,80,3,92.09
2023,2512903,Municipal,77.8,78.16,78.47,78.79,79.09,79.4,79.7,80,4,83.84
2023,3514700,Municipal,77.9,78.18,78.49,78.8,79.1,79.4,79.7,80,4,88.75
2023,2302107,Municipal,77.9,78.18,78.49,78.8,79.1,79.4,79.7,80,4,97.89
2024,2302107,Municipal,86.78,78.18,78.49,78.8,79.1,79.4,79.7,80,5,99.08
2024,3514700,Municipal,95.07,78.18,78.49,78.8,79.1,79.4,79.7,80,5,94.32
2024,2307106,Municipal,70.8,78.19,78.5,78.81,79.11,79.41,79.71,80,4,99.43
2023,2307106,Municipal,77.9,78.19,78.5,78.81,79.11,79.41,79.71,80,4,97.42
2024,3142304,Municipal,90.58,78.2,78.51,78.81,79.11,79.41,79.71,80,5,91.38
2023,3142304,Municipal,77.9,78.2,78.51,78.81,79.11,79.41,79.71,80,4,94.12
2023,3540408,Municipal,77.9,78.22,78.52,78.82,79.12,79.42,79.71,80,4,85.71
2024,4121752,Municipal,83.13,78.22,78.52,78.82,79.12,79.42,79.71,80,5,84.91
2023,4121752,Municipal,77.9,78.22,78.52,78.82,79.12,79.42,79.71,80,4,89.51
2024,3540408,Municipal,79.69,78.22,78.52,78.82,79.12,79.42,79.71,80,4,83.33
2023,4312906,Municipal,77.9,78.22,78.52,78.82,79.12,79.42,79.71,80,4,81.61
2024,4312906,Municipal,51.8,78.22,78.52,78.82,79.12,79.42,79.71,80,2,88.52
2023,3533304,Municipal,77.9,78.23,78.53,78.83,79.13,79.42,79.71,80,4,96.88
2024,3533304,Municipal,73.33,78.23,78.53,78.83,79.13,79.42,79.71,80,4,97.62
2024,3143807,Municipal,82.36,78.23,78.54,78.84,79.13,79.42,79.71,80,5,95.79
2023,3143807,Municipal,77.9,78.23,78.54,78.84,79.13,79.42,79.71,80,4,89.58
2023,2605004,Municipal,78,78.27,78.56,78.86,79.15,79.43,79.72,80,4,97.04
2023,2204006,Municipal,78,78.27,78.56,78.86,79.15,79.43,79.72,80,4,96.77
2024,2204006,Municipal,84.21,78.27,78.56,78.86,79.15,79.43,79.72,80,5,100
2024,2605004,Municipal,88.96,78.27,78.56,78.86,79.15,79.43,79.72,80,5,97.33
2023,4215307,Municipal,78,78.29,78.59,78.87,79.16,79.44,79.72,80,4,82.8
2024,4215307,Municipal,68.23,78.29,78.59,78.87,79.16,79.44,79.72,80,3,88.42
2024,3102902,Municipal,71.37,78.32,78.61,78.89,79.17,79.45,79.73,80,4,92.06
2023,3102902,Municipal,78,78.32,78.61,78.89,79.17,79.45,79.73,80,4,96.08
2023,3202900,Municipal,78,78.33,78.61,78.9,79.18,79.45,79.73,80,4,96.2
2024,3202900,Municipal,82.15,78.33,78.61,78.9,79.18,79.45,79.73,80,5,95.29
2023,4121356,Municipal,78,78.33,78.61,78.9,79.18,79.45,79.73,80,4,90.24
2024,3204401,Municipal,77.38,78.33,78.61,78.9,79.18,79.45,79.73,80,4,93.71
2023,3204401,Municipal,78,78.33,78.61,78.9,79.18,79.45,79.73,80,4,90.27
2024,4121356,Municipal,56.92,78.33,78.61,78.9,79.18,79.45,79.73,80,2,82.14
2023,5219001,Municipal,78.1,78.37,78.65,78.92,79.2,79.47,79.73,80,4,81.37
2024,5219001,Municipal,91.82,78.37,78.65,78.92,79.2,79.47,79.73,80,5,96.7
2023,5221809,Municipal,78.1,78.38,78.66,78.93,79.2,79.47,79.74,80,4,90.32
2024,5217203,Municipal,68.65,78.38,78.66,78.93,79.2,79.47,79.74,80,3,94.44
2024,5221809,Municipal,66.86,78.38,78.66,78.93,79.2,79.47,79.74,80,3,91.89
2023,5217203,Municipal,78.1,78.38,78.66,78.93,79.2,79.47,79.74,80,4,95.9
2024,2302206,Municipal,81.6,78.39,78.66,78.94,79.21,79.47,79.74,80,5,97.83
2024,3160454,Municipal,65.69,78.39,78.66,78.94,79.21,79.47,79.74,80,3,98.33
2023,3538204,Municipal,78.1,78.39,78.66,78.94,79.21,79.47,79.74,80,4,88.15
2024,3538204,Municipal,78.79,78.39,78.66,78.94,79.21,79.47,79.74,80,4,92.62
2023,3160454,Municipal,78.1,78.39,78.66,78.94,79.21,79.47,79.74,80,4,87.06
2023,2302206,Municipal,78.1,78.39,78.66,78.94,79.21,79.47,79.74,80,4,95.13
2024,3162302,Municipal,72,78.4,78.68,78.95,79.21,79.48,79.74,80,4,100
2023,3162302,Municipal,78.1,78.4,78.68,78.95,79.21,79.48,79.74,80,4,97.22
2023,2202737,Municipal,78.1,78.41,78.68,78.95,79.22,79.48,79.74,80,4,98.72
2024,2300150,Municipal,81.21,78.41,78.68,78.95,79.22,79.48,79.74,80,5,96.55
2024,4322608,Municipal,59.2,78.41,78.68,78.95,79.22,79.48,79.74,80,2,93.64
2024,2202737,Municipal,94.47,78.41,78.68,78.95,79.22,79.48,79.74,80,5,96.05
2023,4322608,Municipal,78.1,78.41,78.68,78.95,79.22,79.48,79.74,80,4,92.91
2023,2300150,Municipal,78.1,78.41,78.68,78.95,79.22,79.48,79.74,80,4,98.09
2024,4308052,Municipal,51.9,78.45,78.71,78.97,79.23,79.49,79.75,80,2,73.68
2023,4308052,Municipal,78.2,78.45,78.71,78.97,79.23,79.49,79.75,80,4,86.36
2023,4302402,Municipal,78.2,78.46,78.72,78.98,79.24,79.49,79.75,80,4,92.86
2024,4302402,Municipal,64.6,78.46,78.72,78.98,79.24,79.49,79.75,80,3,83.94
2024,3123528,Municipal,71.43,78.46,78.73,78.99,79.24,79.5,79.75,80,4,90.91
2023,3123528,Municipal,78.2,78.46,78.73,78.99,79.24,79.5,79.75,80,4,96
2024,3203346,Municipal,86.57,78.47,78.73,78.99,79.25,79.5,79.75,80,5,93.36
2024,5207253,Municipal,83.34,78.47,78.73,78.99,79.25,79.5,79.75,80,5,94.74
2023,3203346,Municipal,78.2,78.47,78.73,78.99,79.25,79.5,79.75,80,4,89.77
2023,5207253,Municipal,78.2,78.47,78.73,78.99,79.25,79.5,79.75,80,4,94.44
2024,4118501,Municipal,71.14,78.48,78.74,79,79.25,79.5,79.75,80,4,85.2
2023,4118501,Municipal,78.2,78.48,78.74,79,79.25,79.5,79.75,80,4,87.04
2023,4310363,Municipal,78.2,78.5,78.75,79.01,79.26,79.51,79.76,80,4,86.49
2024,4310363,Municipal,50,78.5,78.75,79.01,79.26,79.51,79.76,80,2,92.31
2023,5222054,Municipal,78.2,78.5,78.75,79.01,79.26,79.51,79.76,80,4,94.2
2024,5222054,Municipal,84.21,78.5,78.75,79.01,79.26,79.51,79.76,80,5,100
2023,4212908,Municipal,78.3,78.51,78.76,79.01,79.26,79.51,79.76,80,4,91.72
2024,4212908,Municipal,78.35,78.51,78.76,79.01,79.26,79.51,79.76,80,4,80.7
2023,2506251,Municipal,78.3,78.52,78.77,79.02,79.27,79.51,79.76,80,4,100
2024,2506251,Municipal,70.71,78.52,78.77,79.02,79.27,79.51,79.76,80,4,96.43
2023,4124004,Municipal,78.3,78.52,78.78,79.02,79.27,79.52,79.76,80,4,90.79
2024,4124004,Municipal,54.43,78.52,78.78,79.02,79.27,79.52,79.76,80,2,84.62
2024,5219100,Municipal,100,78.53,78.78,79.03,79.28,79.52,79.76,80,5,94.25
2023,5219100,Municipal,78.3,78.53,78.78,79.03,79.28,79.52,79.76,80,4,92.05
2023,4106456,Municipal,78.3,78.53,78.78,79.03,79.28,79.52,79.76,80,4,77.48
